,Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,CVM,CVM Normalized,Customer Segment,Churn Risk,Churn Risk Normalized,Adjusted Customer Status
6695,9508-ILZDG,Female,79,No,0,Dillon Beach,94929,38.24458,-122.956268,0,34,None,Yes,14.23,Yes,Yes,Fiber Optic,13.0,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.35,3190.25,0.0,0,483.82,3674.07,Stayed,,,0.36088627558229636,0.37308718135782154,Low Value,0.4406,0.4795231859845576,Stayed @ Risk
6696,9509-MPYOD,Female,34,No,0,Newcastle,95658,38.883224,-121.15918,0,35,Offer C,Yes,35.5,No,No,,,,,,,,,,,One Year,No,Credit Card,20.75,700.45,0.0,0,1242.5,1942.95,Stayed,,,0.2765887232781804,0.2859396827898572,Low Value,-0.6119000000000001,0.24190635300492164,Stayed Safe
6697,9512-PHSMG,Female,27,Yes,0,Merced,95340,37.255637,-120.493537,2,10,None,Yes,10.42,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.55,252.75,0.0,0,104.2,356.95,Stayed,,,0.16291700817832364,0.16842493463744693,Low Value,-0.19669999999999999,0.3356436537680047,Stayed Safe
6698,9512-UIBFX,Male,52,Yes,0,West Covina,91791,34.061634,-117.893169,6,18,None,Yes,1.51,No,Yes,Fiber Optic,28.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.15,1779.95,10.17,0,27.18,1796.96,Churned,Other,Don't know,0.4346391689353538,0.44933352531667187,High Value,0.309,0.4498126157041585,Churned
6699,9513-DXHDA,Male,58,No,0,Auburn,95603,38.912881,-121.082766,0,27,None,Yes,49.25,No,Yes,DSL,4.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,81.7,2212.55,0.0,0,1329.75,3542.3,Stayed,,,0.2938903930595439,0.303826290422961,Low Value,-0.2871,0.3152345690161195,Stayed Safe
6700,9514-JDSKI,Male,77,Yes,0,El Monte,91732,34.074492,-118.01462,1,1,Offer E,No,,,Yes,DSL,12.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.2,40.2,0.0,0,0.0,40.2,Churned,Dissatisfaction,Limited range of services,0.09196469549867609,0.0950738538689792,Low Value,1.9736000000000002,0.8256197227615477,Churned
6701,9518-IMLHK,Male,48,No,0,Sacramento,95820,38.53508,-121.444144,0,31,None,Yes,41.23,No,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.45,2156.25,0.0,0,1278.13,3434.38,Stayed,,,0.31088357111384596,0.32139397678720844,Low Value,0.2785,0.4429268072425159,Stayed Safe
6702,9518-RWHZL,Female,39,No,0,Penryn,95663,38.859093,-121.182872,0,64,None,Yes,28.13,Yes,Yes,Fiber Optic,18.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,6254.2,0.0,0,1800.32,8054.52,Churned,Competitor,Competitor had better devices,0.5766242156281812,0.5961188270855272,High Value,0.3655,0.4625682936740867,Churned
6703,9518-XXBXE,Male,80,Yes,0,Patterson,95363,37.410236,-121.320337,7,10,None,Yes,25.13,No,Yes,Fiber Optic,30.0,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,75.3,720.45,0.0,0,251.3,971.75,Stayed,,,0.385631532057896,0.3986690297546929,High Value,0.19589999999999994,0.42427868334311636,Stayed Safe
6704,9522-BNTHX,Female,72,No,0,Caliente,93518,35.358953,-118.527064,0,34,None,No,,,Yes,DSL,28.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,56.25,1765.95,0.0,0,0.0,1765.95,Stayed,,,0.31243751614324566,0.3230004578595858,Low Value,0.25159999999999993,0.43685374994355886,Stayed Safe
6705,9522-ZSINC,Male,34,No,0,Santa Rosa,95409,38.468893,-122.580539,0,13,Offer D,Yes,7.33,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.95,253.8,0.0,0,95.29,349.09,Stayed,,,0.12069258702159016,0.12477298292935583,Low Value,-0.023900000000000005,0.3746557095769178,Stayed Safe
6706,9524-EGPJC,Female,33,No,0,Walnut Creek,94595,37.862128,-122.075197,0,18,None,Yes,34.21,Yes,Yes,Fiber Optic,19.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,1612.75,48.26,0,615.78,2180.27,Churned,Competitor,Competitor offered higher download speeds,0.24065897868331887,0.2487952191602159,Low Value,1.1334999999999997,0.6359552083803673,Churned
6707,9526-BIHHD,Male,30,No,0,San Jose,95127,37.375156,-121.795867,0,1,Offer E,No,,,Yes,Cable,69.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.7,29.7,0.0,0,0.0,29.7,Churned,Dissatisfaction,Product dissatisfaction,0.047965480043149954,0.04958710530872715,Low Value,2.1299,0.8609066690748182,Churned
6708,9526-JAWYF,Male,49,No,0,San Diego,92126,32.886925,-117.152162,0,26,Offer C,Yes,6.24,No,Yes,Fiber Optic,25.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.8,2335.3,0.0,0,162.24,2497.54,Churned,Competitor,Competitor made better offer,0.2966345473054074,0.30666321951135145,Low Value,0.7946,0.5594437169819839,Churned
6709,9529-OFXHY,Male,20,No,0,Elk Creek,95939,39.53222,-122.594879,0,15,None,Yes,13.8,Yes,Yes,Fiber Optic,59.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.75,1242.2,0.0,0,207.0,1449.2,Stayed,,,0.21669295166902167,0.22401894454937785,Low Value,1.3232,0.6787826793696662,Stayed @ Risk
6710,9530-EHPOH,Male,60,No,0,San Diego,92109,32.787836,-117.232376,0,11,Offer D,Yes,15.03,Yes,Yes,DSL,13.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.75,608.0,0.0,0,165.33,773.33,Churned,Competitor,Competitor made better offer,0.14744518893295044,0.15243004144451458,Low Value,1.0020000000000002,0.6062672145211541,Churned
6711,9530-GRMJG,Male,63,Yes,3,Whittier,90601,34.007353,-118.033683,4,70,None,Yes,38.83,Yes,Yes,DSL,24.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.1,5979.7,0.0,0,2718.1,8697.8,Stayed,,,0.7248594960959244,0.7493656716164292,High Value,-0.6467999999999998,0.23402718201110764,Stayed Safe
6712,9531-NSBMR,Female,44,No,0,Mendocino,95460,39.305545,-123.743697,0,36,None,Yes,49.85,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.25,679.8,0.0,0,1794.6,2474.4,Stayed,,,0.28181867906467933,0.2913464538283584,Low Value,-0.1478,0.34668352372781863,Stayed Safe
6713,9534-NSXEM,Male,28,No,0,Watsonville,95076,36.931654,-121.752383,0,26,Offer C,Yes,31.53,No,No,,,,,,,,,,,One Year,Yes,Credit Card,20.65,595.5,0.0,0,819.78,1415.28,Stayed,,,0.21308762173906437,0.2202917250000547,Low Value,-0.4195,0.2853433873662347,Stayed Safe
6714,9537-JALFH,Male,49,Yes,2,Imperial,92251,32.858595,-115.662709,10,69,Offer A,Yes,28.19,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.9,1356.7,0.0,0,1945.11,3301.81,Stayed,,,0.8281296874115143,0.8561272394650529,High Value,-1.2708000000000002,0.09315031381225447,Stayed Safe
6715,9537-VHDTA,Female,42,No,3,Corona,92879,33.893823,-117.531446,0,1,None,Yes,2.98,No,Yes,Cable,26.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.2,51.2,0.0,0,2.98,54.18,Joined,,,0.07394174757281555,0.07644158299481364,Low Value,1.4899,0.7164175734862508,Joined @ Risk
6716,9540-JYROE,Male,30,No,0,Bonita,91902,32.67117,-117.00232,0,8,None,Yes,13.04,No,Yes,Fiber Optic,85.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.1,551.35,0.0,10,104.32,665.67,Churned,Competitor,Competitor offered higher download speeds,0.14607247367701354,0.15101091719320292,Low Value,1.4475000000000002,0.7068451709035083,Churned
6717,9541-PWTWO,Female,32,No,0,Willow Creek,95573,40.949012,-123.655847,0,52,Offer B,Yes,38.71,Yes,Yes,DSL,21.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.95,4233.95,0.0,0,2012.92,6246.87,Stayed,,,0.469040582220399,0.48489798754659175,High Value,-0.15020000000000003,0.3461416896193615,Stayed Safe
6718,9541-ZPSEA,Male,25,Yes,3,San Andreas,95249,38.196497,-120.61689,8,68,Offer A,Yes,24.08,No,Yes,Fiber Optic,41.0,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,80.35,5375.15,0.0,0,1637.44,7012.59,Stayed,,,0.8314967699696265,0.8596081569340762,High Value,-0.7028,0.22138438614710795,Stayed Safe
6719,9544-PYPSJ,Female,67,Yes,2,El Cajon,92020,32.79697,-116.969082,1,62,None,Yes,45.76,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,No,Yes,No,No,Two Year,Yes,Credit Card,96.1,6019.35,0.0,150,2837.12,9006.47,Stayed,,,0.5890804558645389,0.6089961900514648,High Value,0.16650000000000006,0.4176412155145166,Stayed Safe
6720,9546-CQJSU,Female,50,No,0,Soda Springs,95728,39.279068,-120.414275,0,2,None,Yes,39.62,Yes,Yes,Fiber Optic,7.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,193.6,0.0,0,79.24,272.84,Churned,Competitor,Competitor had better devices,0.12955358038196818,0.13393355028958487,Low Value,2.0503,0.84293583781099,Churned
6721,9546-KDTRB,Female,62,No,0,Pasadena,91106,34.139402,-118.128658,0,19,None,Yes,11.86,Yes,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,24.7,465.85,1.65,0,225.34,689.54,Stayed,,,0.16868505097467218,0.1743879844247205,Low Value,0.1476,0.4133742719104167,Stayed Safe
6722,9547-ITEFG,Male,32,Yes,3,San Diego,92105,32.741859,-117.090353,8,9,Offer E,Yes,23.42,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.6,897.75,0.0,0,210.78,1108.53,Stayed,,,0.4428862286201271,0.4578594030251472,High Value,0.7682,0.5534835417889554,Stayed @ Risk
6723,9548-LERKT,Male,32,Yes,0,Willows,95988,39.493991,-122.286363,4,24,None,Yes,27.38,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.75,483.15,16.56,0,657.12,1123.71,Stayed,,,0.3231682613085594,0.33409398991795036,Low Value,-1.0066,0.15279721858490994,Stayed Safe
6724,9548-LIGTA,Male,26,Yes,0,Tustin,92780,33.735802,-117.818805,2,61,None,Yes,20.34,No,Yes,Cable,51.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,81.05,4747.65,0.0,0,1240.74,5988.39,Stayed,,,0.5951679463857776,0.6152894875076975,High Value,-0.8214,0.1946087506208516,Stayed Safe
6725,9548-ZMVTX,Male,31,Yes,3,Visalia,93292,36.37559,-119.211689,7,72,Offer A,Yes,8.51,Yes,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,90.45,6565.85,0.0,0,612.72,7178.57,Stayed,,,0.8405554574874963,0.8689731021301498,High Value,-0.7652,0.20729669932722264,Stayed Safe
6726,9552-TGUZV,Male,57,Yes,0,Upland,91784,34.141146,-117.655583,8,8,Offer E,Yes,20.67,No,Yes,Fiber Optic,18.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.0,658.1,0.0,0,165.36,823.46,Stayed,,,0.40249769678184827,0.41610540869989643,High Value,1.0179,0.6098568654896824,Stayed @ Risk
6727,9553-DLCLU,Female,30,No,0,Stockton,95204,37.974498,-121.319568,0,13,None,Yes,37.03,Yes,Yes,DSL,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.95,1161.75,0.0,0,481.39,1643.14,Stayed,,,0.20405828281447042,0.21095712061958688,Low Value,-0.6099,0.2423578814286359,Stayed Safe
6728,9554-DFKIC,Male,50,Yes,2,Villa Park,92861,33.817473,-117.810462,6,30,None,Yes,12.49,Yes,Yes,DSL,19.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,1588.7,0.0,0,374.7,1963.4,Stayed,,,0.4699725326559731,0.48586144552407373,High Value,0.519,0.49722310019415716,Stayed @ Risk
6729,9555-SAHUZ,Female,30,Yes,3,Kernville,93238,35.852892,-118.397782,5,38,None,Yes,46.27,No,Yes,Cable,30.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.5,2076.05,0.0,0,1758.26,3834.31,Stayed,,,0.49505783943634346,0.5117948407053776,High Value,0.2552,0.43766650110624455,Stayed Safe
6730,9558-IHEZX,Female,57,No,0,Litchfield,96117,40.507272,-120.338228,0,71,Offer A,Yes,2.93,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.75,7283.25,0.0,0,208.03,7491.28,Stayed,,,0.6340149201574061,0.6554498065039045,High Value,-0.46340000000000003,0.2754323384657064,Stayed Safe
6731,9560-ARGQJ,Female,40,No,0,Quincy,95971,39.971228,-121.041166,0,16,None,Yes,12.92,No,Yes,Fiber Optic,12.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-4.0,1312.15,0.0,0,206.72,1518.87,Churned,Dissatisfaction,Product dissatisfaction,0.11288299375541273,0.11669936158000438,Low Value,1.5964999999999998,0.7404840384702215,Churned
6732,9560-BBZXK,Female,61,No,0,Whittier,90605,33.960891,-118.032222,0,36,Offer C,No,,,Yes,Cable,27.0,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,31.05,1126.35,0.0,0,0.0,1126.35,Stayed,,,0.29607542124375164,0.3060851904188617,Low Value,0.33399999999999996,0.45545672100058693,Stayed Safe
6733,9564-KCLHR,Male,58,No,0,San Diego,92109,32.787836,-117.232376,0,1,None,Yes,6.44,No,Yes,DSL,4.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,51.25,51.25,0.0,0,6.44,57.69,Churned,Competitor,Competitor made better offer,0.07400215749730313,0.0765040352685022,Low Value,1.6772999999999998,0.7587257867882782,Churned
6734,9565-AXSMR,Male,19,Yes,3,Greenfield,93927,36.248708,-121.386617,10,52,None,Yes,40.76,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.2,1054.75,0.0,0,2119.52,3174.27,Stayed,,,0.707565638609533,0.7314871403977204,High Value,-1.2286000000000001,0.10267756355262564,Stayed Safe
6735,9565-DJPIB,Female,64,No,0,Vallejo,94590,38.104705,-122.247387,0,4,Offer E,Yes,36.76,Yes,Yes,Fiber Optic,20.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.6,365.65,0.0,0,147.04,512.69,Churned,Competitor,Competitor had better devices,0.14146333014266832,0.146245946935113,Low Value,1.5213999999999999,0.7235291461597506,Churned
6736,9565-FLVCG,Male,40,Yes,0,Lamont,93241,35.245035,-118.905553,10,65,Offer B,Yes,17.43,Yes,Yes,DSL,30.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,69.55,4459.15,23.61,0,1132.95,5568.49,Stayed,,,0.8599477283431884,0.8890209902411725,High Value,-0.563,0.2529462229647356,Stayed Safe
6737,9565-JSNFM,Male,39,No,0,Meadow Valley,95956,39.937017,-121.058043,0,38,None,Yes,33.71,No,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.45,2597.6,0.0,0,1280.98,3878.58,Churned,Price,Lack of affordable download/upload speed,0.3577629487822295,0.3698582605837741,Low Value,1.1166,0.6321397931999818,Churned
6738,9570-KYEUA,Male,38,No,0,Casmalia,93429,34.866032,-120.536546,0,64,Offer B,Yes,36.54,Yes,Yes,Fiber Optic,14.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.25,6549.45,0.0,0,2338.56,8888.01,Stayed,,,0.5756576568363797,0.59511959070651,High Value,-0.5890999999999998,0.24705377703526443,Stayed Safe
6739,9571-EDEBV,Male,60,Yes,0,San Diego,92119,32.802959,-117.027095,8,71,None,Yes,34.72,Yes,Yes,Fiber Optic,10.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,98.65,6962.85,0.0,0,2465.12,9427.97,Stayed,,,0.8747335628954664,0.9043067068515692,High Value,-0.16589999999999985,0.3425971914932045,Stayed Safe
6740,9572-MTILT,Male,47,Yes,0,Fullerton,92833,33.877639,-117.961212,7,59,None,Yes,49.31,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,106.75,6252.9,0.0,40,2909.29,9202.19,Churned,Competitor,Competitor made better offer,0.7686997970958043,0.7946881331135659,High Value,-0.11450000000000005,0.3542014719826613,Churned
6741,9572-WUKSB,Male,22,Yes,0,South Pasadena,91030,34.110444,-118.156957,5,3,None,No,,,Yes,DSL,41.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.9,92.25,0.0,0,0.0,92.25,Joined,,,0.21885728334901042,0.22625644833005656,Low Value,1.3487999999999998,0.6845622431932088,Joined @ Risk
6742,9574-BOSMD,Male,50,Yes,2,Arvin,93203,35.116307,-118.817644,10,68,None,Yes,19.09,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,25.4,1620.2,9.34,0,1298.12,2908.98,Stayed,,,0.8277325255840229,0.8557166503216375,High Value,-1.0402,0.14521154106651016,Stayed Safe
6743,9574-RKJIF,Male,52,Yes,0,Trabuco Canyon,92679,33.631119,-117.567346,1,30,Offer C,Yes,28.85,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.4,2838.7,0.0,80,865.5,3784.2,Churned,Competitor,Competitor offered higher download speeds,0.3616744057559045,0.3739019567729854,Low Value,0.8461000000000001,0.5710705738926265,Churned
6744,9575-IWCAZ,Male,37,Yes,0,Valencia,91354,34.457005,-118.573726,4,6,None,Yes,47.29,Yes,No,,,,,,,,,,,One Year,No,Mailed Check,25.1,171.0,0.0,0,283.74,454.74,Stayed,,,0.20287155984845034,0.209730276717777,Low Value,-0.5488000000000001,0.256152074773107,Stayed Safe
6745,9576-ANLXO,Female,30,No,0,Earlimart,93219,35.858054,-119.305858,0,3,None,Yes,26.26,No,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,222.3,0.0,0,78.78,301.08,Churned,Competitor,Competitor offered higher download speeds,0.1101966969020162,0.11392224593683674,Low Value,2.3044000000000002,0.9003025240438884,Churned
6746,9576-SYUHJ,Male,29,No,0,Long Beach,90815,33.797638,-118.11662,0,37,Offer C,Yes,12.69,Yes,Yes,Fiber Optic,69.0,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,3369.25,17.5,50,469.53,3871.28,Stayed,,,0.37573040399896684,0.38843316264168504,High Value,1.1171,0.6322526753059104,Stayed @ Risk
6747,9577-WJVCQ,Female,24,No,0,West Covina,91790,34.066964,-117.937007,0,68,None,Yes,5.3,Yes,Yes,DSL,59.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,54.45,3687.75,0.0,0,360.4,4048.15,Stayed,,,0.5496993785800022,0.5682837104781819,High Value,0.7603000000000001,0.5517000045152841,Stayed @ Risk
6748,9578-FOMUK,Male,53,No,3,Santa Clara,95054,37.393554,-121.965114,0,15,None,Yes,32.54,Yes,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,24.8,324.15,12.8,0,488.1,799.45,Stayed,,,0.14063685673914034,0.14539153197546417,Low Value,0.43399999999999994,0.4780331421863005,Stayed @ Risk
6749,9578-VRMNM,Female,48,No,0,Summerland,93067,34.420998,-119.60137,0,16,None,Yes,47.45,Yes,Yes,DSL,30.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,65.2,1043.35,0.0,0,759.2,1802.55,Churned,Competitor,Competitor had better devices,0.19649032924624338,0.20313330836498972,Low Value,0.9099,0.5854743306091117,Churned
6750,9581-GVBXT,Male,59,Yes,2,Santa Maria,93455,34.818227,-120.418784,0,59,Offer B,No,,,Yes,DSL,19.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,34.8,1980.3,0.0,0,0.0,1980.3,Stayed,,,0.4625779965662367,0.47821691367614727,High Value,-0.39139999999999986,0.2916873617194202,Stayed Safe
6751,9584-EXCDZ,Female,53,No,0,San Francisco,94103,37.773147,-122.411287,0,17,Offer D,Yes,41.78,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.5,1165.6,0.0,0,710.26,1875.86,Stayed,,,0.20993603476305514,0.21703358862513686,Low Value,1.4056,0.6973856504266943,Stayed @ Risk
6752,9585-KKMFD,Male,24,Yes,1,San Miguel,93451,35.886767,-120.608661,5,41,None,Yes,16.02,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.0,879.8,0.0,0,656.82,1536.62,Stayed,,,0.4745017521032836,0.4905437896077372,High Value,-0.8732,0.18291416444665193,Stayed Safe
6753,9586-JGQKH,Female,61,Yes,0,Cathedral City,92234,33.829583,-116.474131,8,64,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.4,6794.75,32.24,0,3152.64,9915.15,Stayed,,,0.8335931280534044,0.861775389055418,High Value,-0.5085000000000001,0.2652503725109495,Stayed Safe
6754,9588-OZDMQ,Female,38,Yes,0,Tollhouse,93667,36.993666,-119.348267,8,2,Offer E,Yes,15.5,No,Yes,DSL,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,89.75,0.0,0,31.0,120.75,Joined,,,0.32399822096253106,0.3349520089918023,Low Value,1.9502,0.8203368402040907,Joined @ Risk
6755,9588-YRFHY,Male,19,No,0,Santee,92071,32.847336,-116.997605,0,49,Offer B,Yes,6.26,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.9,1022.6,0.0,0,306.74,1329.34,Stayed,,,0.37415330385766593,0.38680274362536865,High Value,-0.5714,0.2510498035851356,Stayed Safe
6756,9589-ABEPT,Male,47,Yes,0,El Segundo,90245,33.917145,-118.401554,9,69,None,Yes,3.08,Yes,Yes,Fiber Optic,20.0,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,92.45,6460.55,0.0,0,212.52,6673.07,Stayed,,,0.8844713565298825,0.914373717501521,High Value,-0.3669000000000001,0.29721858490992,Stayed Safe
6757,9591-YVTEB,Male,77,No,0,National City,91950,32.67102,-117.095235,0,55,Offer B,No,,,Yes,DSL,30.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2479.05,0.0,0,0.0,2479.05,Stayed,,,0.4465513773037361,0.46164846369091694,High Value,0.4895999999999999,0.4905856323655573,Stayed @ Risk
6758,9592-ERDKV,Male,43,Yes,0,Mc Farland,93250,35.666886,-119.186717,6,37,None,Yes,9.26,Yes,Yes,DSL,28.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79.25,2911.8,0.0,0,342.62,3254.42,Stayed,,,0.5492316298497073,0.5678001480177147,High Value,-0.6343,0.23684923465932178,Stayed Safe
6759,9593-CVZKR,Female,20,Yes,2,Los Angeles,90025,34.046174,-118.446333,2,56,Offer B,Yes,31.53,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.45,1385.85,0.0,0,1765.68,3151.53,Stayed,,,0.491572644260187,0.5081918174464408,High Value,-1.0866,0.13473608163633902,Stayed Safe
6760,9600-NAXZN,Male,39,No,0,San Diego,92121,32.898613,-117.202937,0,43,None,Yes,49.64,Yes,Yes,Fiber Optic,27.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,4528.0,0.0,0,2134.52,6662.52,Churned,Competitor,Competitor made better offer,0.43036795964568425,0.4449179142427928,High Value,1.1395999999999997,0.6373323700726959,Churned
6761,9600-UDOPK,Male,33,Yes,0,San Francisco,94117,37.770533,-122.445121,1,30,Offer C,Yes,10.5,Yes,Yes,Fiber Optic,22.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.05,2866.45,0.0,0,315.0,3181.45,Churned,Attitude,Attitude of support person,0.3612515362844913,0.3734647908571654,Low Value,1.0258,0.6116404027633539,Churned
6762,9601-BRXPO,Female,48,Yes,0,San Diego,92122,32.85723,-117.209774,1,25,Offer C,Yes,8.91,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,2566.5,0.0,0,222.75,2789.25,Churned,Competitor,Competitor made better offer,0.33920963221715306,0.35067769027548246,Low Value,0.8069000000000001,0.5622206167878268,Churned
6763,9602-WCXPI,Male,24,No,0,Hemet,92544,33.644585,-116.871544,0,50,None,Yes,21.72,No,No,,,,,,,,,,,One Year,No,Credit Card,20.15,989.05,0.0,0,1086.0,2075.05,Stayed,,,0.38149760700123064,0.39439534424296985,High Value,-0.5721,0.25089176863683565,Stayed Safe
6764,9603-OAIHC,Male,72,No,0,Palmdale,93551,34.613476,-118.256358,0,1,Offer E,Yes,2.97,No,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.05,70.05,0.0,0,2.97,73.02,Joined,,,0.09671628910463861,0.09998609017540573,Low Value,2.1974000000000005,0.8761457533751749,Joined @ Risk
6765,9605-WGJVW,Female,69,No,0,Stockton,95204,37.974498,-121.319568,0,1,None,Yes,22.34,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,70.2,0.0,0,22.34,92.54,Joined,,,0.09689751887810141,0.10017344699647146,Low Value,2.3044000000000002,0.9003025240438884,Joined @ Risk
6766,9606-PBKBQ,Male,69,Yes,0,Long Beach,90813,33.781086,-118.199049,1,32,None,Yes,5.99,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,Churned,Attitude,Attitude of support person,0.3644018469944902,0.3767216078178503,Low Value,1.3984999999999999,0.6957827245225086,Churned
